game_id,positive_reviews,total_reviews
459680,25,35
459760,3,4
459770,0,0
459780,4,4
459830,12,16
459870,5,6
459880,6,10
459010,243,277
459020,14,27
459040,1,4
459050,0,0
459090,130,141
459100,4,20
459130,14,20
459150,11,12
459160,4,5
459170,2,8
459260,11,23
459310,63,104
459350,25,29
459370,0,0
459410,2,4
459440,17,53
459470,14,29
458510,6,8
458520,22,29
458540,13,13
458560,0,1
458590,2,2
458600,5,15
458630,32,51
458660,10,11
458680,27,30
458700,7,11
458710,722,762
458730,234,270
458750,9,11
458760,12,12
458770,64,118
458820,0,2
458830,64,114
458890,0,0
458920,75,112
458940,4,14
458960,9,17
458970,0,0
458990,8,18
458060,4,19
458110,1,2
458170,12,12
458190,2,6
458200,2,2
458230,1,2
458290,5,9
458330,31,36
458360,8,8
458370,8,13
458380,28,31
458410,0,0
458420,12,18
458450,1,4
458470,79,84
458480,40,47
458490,8,12
458500,0,1
457570,91,106
457580,104,136
457590,0,0
457600,59,88
457650,0,2
457660,9,13
457670,0,0
457680,134,176
457690,4,10
457710,30,130
457730,69,81
457760,280,381
457770,12,13
457790,0,0
457810,5,11
457820,12,22
457860,342,395
457870,1,2
457890,54,56
457960,488,537
457980,1,3
458000,246,329
458030,4,5
458040,7,9
457210,413,435
457230,1,1
457320,318,347
457330,51,85
457340,29,35
457370,12,13
457380,37,51
457410,0,0
457420,1,1
457440,94,152
457450,3,9
457480,78,94
457490,48,56
457520,33,51
457530,80,100
456780,16,27
456810,21,31
456830,11,13
456920,1,1
456980,6,9
457130,24,26
456390,0,0
456420,0,6
456430,118,131
456440,3,4
456450,0,3
456540,41,54
456660,2,5
456670,839,969
456690,1,1
456740,4,4
456750,522,537
456760,13,16
455820,201,238
455830,5,6
455910,317,471
455940,6,16
455960,9,18
455970,3,8
455980,448,538
455990,2,2
456090,1,8
456130,3,4
456140,0,0
456150,0,2
456160,2,4
456170,35,48
456210,3,5
455480,0,1
455490,27,43
455590,6,7
455640,2,3
455690,14,14
455700,11,18
455710,4,9
455720,3,5
455770,5,6
455080,4,5
455100,3,3
455110,6,11
455120,115,210
455160,0,0
455190,5,6
455200,4,9
455230,7,8
455290,2,2
455310,6,7
455340,11,18
455400,268,284
455440,6,9
454540,0,5
454550,29,46
454560,7,18
454570,12,21
454580,7,10
454600,1,4
454610,7,15
454630,6,7
454670,2,2
454680,4,12
454690,4,5
454700,0,2
454720,3,5
454730,0,4
454750,2,2
454770,6,7
454780,2,2
454830,3,3
454870,4,7
454890,93,113
454900,21,25
454910,0,0
454930,3,14
454940,0,0
454950,109,130
454970,3,4
455000,0,1
455020,0,0
454040,2,17
454060,474,603
454070,84,142
454080,2,7
454130,9,12
454140,90,96
454150,30,84
454160,57,60
454170,4,4
454180,41,63
454190,55,61
454200,6,18
454220,39,53
454230,2,11
454250,113,134
454260,2,4
454280,0,0
454320,61,66
454330,4,5
454370,4,7
454380,61,61
454390,3,3
454410,88,103
454420,1,1
454430,0,1
454460,10,14
454480,0,0
454520,2,5
454530,46,50
453650,14,16
453660,4,5
453670,3,25
453690,89,107
453700,4,5
453710,39,48
453720,33,49
453730,3,10
453740,11,13
453750,192,253
453770,6,9
453780,11,11
453790,81,90
453810,8,14
453820,5,40
453830,4,4
453850,15,38
453860,0,0
453870,12,16
453880,0,0
453890,11,13
453900,0,0
453910,8,8
453950,9,9
453960,27,50
453980,1,3
453990,30,31
454000,0,0
454030,19,27
453100,49,57
453130,7,8
453220,4,6
453270,22,39
453290,92,121
453300,39,52
453310,103,127
453320,0,0
453340,476,493
453350,2,8
453390,16,16
453470,0,1
453500,5,5
453510,5,5
452650,2,6
452710,2,2
452860,74,81
452920,3,3
452930,0,1
452940,32,33
452950,3,8
452970,44,69
453030,3,4
452180,1,1
452230,2,2
452240,7,7
452320,8,11
452340,8,18
452410,15,15
452420,61,75
452440,88,95
452450,11,24
452490,7,10
452510,307,321
452540,159,185
451650,184,231
451660,7,18
451670,2,17
451700,1,1
451760,443,457
451780,134,174
451800,4,5
451830,2,3
451870,6,9
451880,77,101
451900,11,18
451920,21,38
451930,6,7
451950,1,6
451960,1,2
451980,9,9
452000,3,8
452060,594,679
452120,15,17
451400,15,26
451450,4,6
451520,585,679
451540,2,2
451570,32,42
451630,11,12
451640,24,28
450950,55,61
451000,5,6
451010,87,100
451020,967,1104
451060,0,3
451100,2,2
451130,1,2
451140,6,9
451200,7,7
451210,1,4
451230,0,1
451310,0,0
451330,0,0
451350,2,5
451360,0,0
450440,59,69
450500,133,142
450570,1,7
450590,6,17
450600,4,11
450630,6,7
450650,5,5
450670,63,83
450700,75,100
450740,6,15
450760,6,6
450850,1,6
450860,29,56
450020,0,1
450030,1,6
450040,1,9
450050,12,26
450060,11,21
450110,9,11
450120,27,34
450140,28,29
450150,0,0
450170,42,50
450190,24,34
450220,19,20
450240,0,0
450250,10,13
450290,6,13
449610,0,0
449640,16,21
449680,142,175
449690,12,20
449700,6,6
449710,133,188
449730,69,77
449760,20,27
449770,1,1
449780,0,0
449800,1332,1638
449820,26,49
449940,6,11
449960,2312,2507
449130,0,0
449140,30,34
449150,3,4
449160,4,4
449170,12,13
449180,3,3
449200,9,24
449210,128,146
449220,20,23
449240,7,7
449250,124,132
449300,90,166
449310,2,3
449320,6,9
449330,2,3
449340,9,9
449350,7,11
449420,0,0
449440,17,26
449450,4,7
449460,30,46
449470,4,4
449500,0,3
449510,14,21
449520,1,3
449530,71,100
449540,1287,1459
449550,40,42
449560,1,1
448650,13,17
448660,94,149
448670,12,23
448690,3,8
448710,2,2
448720,6,9
448730,6,10
448750,2,5
448780,199,263
448790,3,6
448800,16,18
448810,5,6
448820,5,7
448830,16,25
448850,579,612
448880,1,4
448910,41,46
448930,0,0
448940,6,24
448960,10,11
448980,0,0
449000,0,0
449020,3,4
449040,23,29
449050,1,3
449060,55,64
449070,2,5
449090,24,34
449100,6,8
449120,5,9
448230,4,9
448240,131,231
448250,6,13
448260,12,18
448280,508,601
448290,174,212
448300,0,1
448310,1,3
448320,76,97
448350,12,29
448370,533,560
448380,11,11
448390,0,0
448400,35,40
448440,32,64
448470,14,26
448480,5,10
448500,15,16
448510,2265,2452
448520,9,9
448530,6,7
448540,15,27
448550,1,2
448560,18,38
448570,0,0
448580,92,102
448610,30,48
448620,8,21
448630,9,29
448640,14,17
447980,6,6
447990,1,1
448000,26,54
448010,10,10
448020,13,34
448050,10,11
448060,3,15
448070,28,72
448080,68,73
448090,4,9
448110,4,5
448140,0,3
448150,18,25
448160,25,28
448170,26,32
447530,4436,4549
447540,0,2
447570,6,7
447690,20,25
447780,69,80
447800,32,40
447820,6471,7468
447850,2,6
447860,9,16
447890,110,144
447920,1,5
447930,2,2
447940,1,5
447950,17,17
447960,16,25
447970,8,11
446990,38,44
447000,15,16
447010,0,1
447020,3764,4132
447100,5,18
447120,152,178
447170,54,79
447180,34,53
447190,62,74
447200,58,65
447210,35,37
447240,11,12
447290,167,210
447310,25,37
447330,0,0
446480,0,5
446490,3,9
446510,2,2
446530,0,0
446540,17,35
446550,23,34
446560,147,197
446570,0,1
446590,19,34
446600,41,53
446610,11,18
446620,163,176
446640,110,116
446760,13,15
446770,4,4
446780,27,75
446790,258,378
446810,47,61
446830,30,32
446840,51,51
446850,15,15
446870,4,11
446910,36,36
446110,1,1
446120,135,164
446150,0,0
446240,10,16
446250,7,9
446310,71,76
446330,57,60
446380,120,142
446390,126,182
446430,0,1
446440,0,1
446450,0,3
446460,3,4
446470,3,7
445670,3,9
445720,7,25
445750,46,53
445770,115,136
445800,27,28
445840,1,1
445860,19,26
445870,6,8
445950,9,9
446000,72,92
446010,2,5
446020,1701,2178
446030,12,15
446040,33,42
446050,1,2
446060,19,19
446070,9,10
446100,25,31
445350,2,9
445420,30,36
445430,8,10
445550,2,2
445600,26,37
444930,29,33
444940,93,103
444950,1,3
444970,58,71
444990,0,2
445000,3,4
445020,103,150
445040,22,24
445050,1,1
445070,12,16
445110,127,145
445130,8,13
445140,23,33
445170,11,11
445190,759,940
445210,7,8
445220,1758,1995
445230,5,7
445310,48,106
444410,6,11
444420,3,13
444430,5,5
444440,7,16
444460,2,27
444480,46,77
444490,103,143
444520,6,12
444530,28,32
444550,8,10
444580,23,68
444590,135,165
444620,1,1
444640,236,274
444650,19,35
444670,56,67
444690,36,55
444710,11,11
444720,78,135
444740,1,3
444770,39,45
444790,4,20
444800,104,118
444830,6,8
444870,2,3
444880,73,102
443970,53,81
443980,17,26
444000,62,70
444020,2,4
444130,27,35
444140,182,204
444160,21,44
444170,34,35
444180,30,41
444190,10,10
444210,0,2
444250,6,8
444260,56,101
444270,12,17
444280,19,21
444290,3,27
444320,11,26
444330,1,1
444350,23,103
443590,0,0
443630,17,20
443650,22,28
443680,6,10
443700,10,12
443790,0,0
443800,27,40
443810,1296,1791
443830,10,17
443850,6,12
443860,66,79
443880,29,31
443890,25,29
443940,2,10
443250,8,12
443260,19,29
443320,0,0
443330,43,61
443360,4,8
443370,8,14
443380,34,38
443420,32,41
443450,18,23
443460,13,14
443530,0,0
443570,7,9
443580,14,21
442660,30,47
442710,4,4
442760,0,2
442770,5,10
442780,677,916
442810,0,3
442860,0,0
442890,24,42
443000,0,0
443020,37,48
443070,0,2
443110,2,2
442190,2,5
442210,62,65
442220,5,7
442230,0,0
442260,7,8
442290,20,33
442500,260,338
442000,1,16
442070,183,211
442120,68,78
442140,5,7
441510,5,6
441550,186,215
441560,0,0
441640,1,9
441670,39,50
441680,13,19
441770,29,31
441790,168,488
441830,521,736
441850,0,1
441870,522,800
441010,112,123
441050,232,244
441060,16,20
441230,20,23
441250,13,26
441280,102,111
441350,29,39
441380,98,158
440520,86,187
440540,331,347
440550,94,103
440630,459,521
440650,1470,1640
440660,6,6
440690,12,15
440720,1,4
440730,178,296
440740,2,3
440750,6,7
440760,144,182
440770,3,7
440790,1,3
440800,4,5
440810,5,18
440870,4,5
440880,190,206
440950,7,12
440100,2,3
440280,12,14
440340,22,30
440380,2,2
440410,4,6
440420,131,148
440450,18,27
440470,0,4
439720,41,63
439730,4,4
439740,0,0
439750,21,27
439770,34,43
439800,2,4
439880,8,9
439910,65,80
439920,60,83
439940,8,11
439950,18,47
439960,5,8
440020,22,62
439190,683,813
439250,93,98
439260,23,25
439350,0,0
439370,53,73
439420,3,4
439440,11,14
439460,21,52
439490,125,126
439530,5,8
439550,8,23
438640,501,672
438650,7,13
438660,4,5
438680,11,14
438720,1,1
438730,9,17
438770,0,2
438780,0,2
438790,2,6
438820,10,14
438910,2,7
438920,26,30
438940,9,10
438110,2,4
438120,0,0
438130,88,94
438160,4,4
438180,87,124
438200,0,0
438210,0,0
438220,5,7
438240,1,1
438260,7,10
438270,841,895
438300,10,16
438310,11,18
438320,48,50
438330,0,0
438340,28,48
438350,17,19
438360,2,4
438420,77,112
438430,48,64
438440,3,3
438450,14,15
438460,21,22
438480,137,179
438490,1101,1283
438560,7,10
438600,5,5
437690,3,4
437710,2,2
437720,1,1
437730,14,18
437740,5,16
437870,34,77
437880,6,6
437890,27,42
437900,7,10
437920,347,423
438000,8,9
438010,9,28
438020,9,47
438030,36,95
438040,40,56
438080,96,115
438090,1,4
437250,154,181
437340,0,0
437380,5,5
437390,7,7
437400,0,0
437420,45,51
437440,0,0
437520,32,33
437530,31,45
437550,28,35
437570,278,319
437610,27,29
437630,42,49
436820,21,21
436850,1,1
436860,12,26
436870,6,10
436940,40,44
436950,1,2
437000,38,49
437010,0,0
437020,30,30
437030,6,8
437060,3,4
437080,24,35
437090,1,2
437100,14,15
437160,74,74
437170,5,7
437180,3,3
437210,3,5
437220,5199,8669
436670,332,346
436680,0,0
436690,10,15
436740,0,0
436220,112,118
436230,90,115
436240,8,12
436260,4,12
436270,10,16
436280,7,12
436290,94,136
436320,1195,1377
436340,2,2
436360,3,4
436390,92,102
436400,23,26
436410,1,8
436470,13,14
436480,10,16
436490,98,127
436500,227,292
436510,5,5
436520,701,1320
436530,31,41
436560,312,518
435790,24,25
435800,27,28
435840,19,19
435970,23,23
436000,29,41
436060,5,6
436070,16,18
436110,12,15
436140,8,10
436150,29,40
436160,2,4
436180,26,41
435360,35,37
435380,0,0
435400,1283,1329
435410,0,0
435420,11,20
435440,2,2
435460,35,37
435480,53,84
435490,164,173
435530,860,1142
435600,2,4
435740,0,0
435750,0,0
435780,0,2
434960,0,0
434970,1,2
434980,9,10
435000,19,25
435010,8,10
435020,49,70
435030,32,34
435040,11,13
435050,1,4
435060,1,1
435070,3,8
435080,1,1
435100,19,33
435120,558,605
435140,5,5
435230,4,9
435250,17,23
435260,9,13
435300,286,312
434530,14,15
434540,0,1
434570,6892,7188
434580,0,0
434600,6,6
434610,11,32
434620,80,111
434660,26,26
434680,20,30
434700,2,4
434730,719,924
434740,45,58
434750,16,16
434780,5,14
434790,1,4
434800,1,6
434820,14,18
434860,4,5
434870,2,3
434880,32,48
434890,10,14
434920,12,17
434930,5,14
434070,3,5
434090,4,15
434120,1,3
434130,3,3
434140,1,2
434150,6,15
434160,16,22
434170,559,594
434210,93,101
434220,15,16
434230,6,7
434240,1,1
434250,224,288
434260,902,1104
434270,2,4
434280,0,0
434290,58,84
434300,2,2
434310,10,12
434340,1,1
434360,12,29
434370,103,107
434380,73,198
434390,5,5
434410,89,92
434420,246,382
434430,4,5
434460,441,495
434480,0,1
434490,6,6
434500,2,8
434510,8,8
434520,3,4
433700,21,25
433750,16,30
433790,2,7
433830,2,4
433840,5,11
433890,12,15
433900,11,21
433910,409,494
433920,37,40
433930,5,12
433950,2562,2622
433960,3,4
434000,185,210
434010,8,14
434020,115,139
434050,410,519
433280,121,169
433290,18,19
433300,181,344
433320,105,234
433340,12215,12695
433350,8,16
433360,4,8
433370,0,0
433380,29,41
433400,14,19
433450,22,30
433480,3,3
433490,10,11
433530,748,939
433570,1,3
433580,10,11
433590,13,16
433600,121,143
433630,26,35
433650,7,13
433660,3,3
433670,1,24
432760,3,3
432770,7,7
432780,6,12
432790,0,0
432850,0,0
432870,24,32
432890,8,9
432940,34,41
432950,10,13
432980,52,53
432990,2,3
433000,197,208
433100,252,349
433110,8,12
433120,2,5
433130,1,6
433190,41,69
433210,0,0
432230,2,5
432240,7,17
432250,41,57
432260,15,17
432270,1,4
432280,5,7
432290,0,0
432310,0,0
432330,27,42
432350,470,477
432370,31,36
432380,11,12
432390,0,0
432410,1,5
432420,5,10
432470,13,49
432480,1,2
432490,8,11
432500,17,40
432540,0,0
432590,8,21
432620,3,3
432640,2,8
432720,12,19
431680,4,10
431710,140,158
431730,586,589
431740,1,2
431750,44,52
431770,50,52
431810,33,55
431830,6,8
431840,32,45
431850,19,25
431860,0,4
431870,30,41
431910,62,77
431930,60,66
431940,0,0
431990,2,10
432010,316,394
432020,466,590
432030,3,4
432100,288,339
432110,0,0
432130,16,20
432170,9,15
432180,5,8
432190,43,47
432200,0,0
431200,12,12
431230,28,33
431250,77,98
431260,130,187
431280,14,15
431290,3,5
431300,2,4
431330,2,7
431360,2,5
431370,8,9
431390,13,17
431410,2,6
431460,18,28
431470,0,1
431500,6,8
431510,8,12
431540,14,17
431560,4,12
431570,1,5
431590,60,69
431600,269,326
431610,2,3
431630,11,14
431640,10,27
431650,115,172
430890,0,0
430930,9,13
431030,0,1
431120,88,102
431180,614,690
430280,0,1
430290,14,15
430300,5,7
430410,27,39
429940,14,16
429950,0,1
430020,51,95
430070,34,51
430080,15,27
430100,1,2
430170,0,2
430190,1,1
430210,428,573
430230,6,7
430240,3,7
429470,360,384
429480,0,1
429490,60,92
429520,3,3
429530,30,44
429540,0,0
429570,1205,1644
429580,38,56
429600,25,31
429610,45,58
429620,105,170
429680,5,11
429690,24,25
429700,60,107
429720,359,394
429780,187,257
429830,118,131
428920,3,4
428930,1,1
428940,0,2
428950,40,84
428980,3,7
429020,9,21
429040,6,9
429050,657,896
429060,6,23
429120,3,6
429160,0,2
429180,5,17
429200,9,14
429220,10,15
429250,2,2
429260,5,5
429270,3,3
429280,3,6
429300,13,13
429330,68,74
429350,8,9
429360,34,34
429380,0,0
429390,26,42
429430,2,3
428540,32,42
428590,0,2
428610,33,43
428630,21,61
428660,119,156
428740,1,3
428750,270,281
428760,3,6
428800,20,55
428830,34,36
428860,83,100
428870,4,5
428880,173,202
428900,237,286
428080,255,260
428100,26,28
428110,5,8
428130,2,2
428170,0,0
428190,22,84
428200,18,26
428210,6,19
428220,33,46
428230,2,3
428240,2,2
428250,1,4
428260,2,4
428270,4,8
428280,7,9
428340,53,62
428350,34,44
428370,444,582
428410,5,8
428440,44,75
428460,28,33
428490,9,9
428510,5,9
428530,6,7
427640,11,15
427660,60,86
427680,20,25
427700,57,59
427730,4776,6617
427760,388,447
427770,6,6
427780,7,16
427810,121,178
427820,286,342
427860,36,55
427880,252,354
427890,14,16
427910,86,125
427930,13,18
427940,0,0
427950,117,176
427970,1,4
427980,112,135
428020,3,5
428040,18,20
428060,8,8
427190,988,1060
427240,271,304
427250,731,919
427270,66,103
427470,146,200
427480,11,24
427490,213,254
427510,125,160
427520,22243,22573
427550,12,17
427570,55,89
427610,3,6
426930,22,30
427030,113,131
427040,0,4
427050,3,5
426560,1,1
426590,6,37
426630,144,193
426690,51,54
426790,624,696
425990,3,3
426000,1879,2249
426010,10,34
426040,7,11
426050,6,6
426170,10,17
426190,32,41
426210,7,14
426240,10,11
426290,24,30
426310,57,76
426330,114,128
425580,3525,3617
425600,42,49
425650,84,88
425670,190,223
425720,197,233
425760,2,3
425770,101,103
425820,29,35
425860,3,4
425870,0,2
425900,4,6
425150,9,17
425160,18,20
425220,270,353
425230,3,3
425240,19,26
425260,4,5
425300,0,6
425310,4,11
425340,38,42
425400,2,2
425410,13,14
425450,7,10
425460,11,17
425560,1,1
424590,52,117
424610,0,0
424640,7,9
424750,4,5
424760,9,16
424780,0,0
424830,2,3
424840,2729,3124
424850,1,5
424870,5,7
425010,2,3
425040,10,10
425070,26,32
424170,17,23
424200,0,0
424210,0,0
424250,159,209
424260,5,14
424310,1,1
424320,5,6
424370,1115,1546
423650,19,32
423700,7,28
423710,38,85
423720,1,2
423730,3,4
423740,10,17
423750,9,15
423760,1,3
423770,56,71
423780,1,2
423800,27,40
423810,32,53
423870,13,15
423880,28,33
423890,11,20
423900,12,17
423950,61,101
424000,0,8
424010,6,7
424040,11,12
424060,3,10
424100,4,4
423220,5,5
423270,4,8
423320,60,72
423440,33,34
423490,119,148
423550,10,18
423590,111,131
423600,5,7
423610,31,44
423620,124,167
423640,0,0
423120,182,206
423180,0,3
422810,554,766
422870,343,532
422900,350,382
422910,94,97
422920,40,46
422940,47,83
422970,2696,2801
422980,6,10
422420,41,285
422500,27,36
422590,7,23
422610,15,21
422630,0,0
422640,13,35
422650,5,13
422760,36,42
421870,6,7
421880,9,19
421890,6,15
421900,18,30
422020,18,26
422030,3,6
422100,1,14
422110,87,92
422130,18,43
422140,5,14
422210,1,7
422270,5,19
422300,13,17
421600,23,38
421610,20,21
421620,3,6
421630,110,113
421650,90,165
421660,132,136
421670,20,20
421700,185,209
421710,6,7
421740,111,135
421810,85,127
421030,58,71
421040,928,1124
421050,340,427
421060,9,19
421110,0,1
421120,526,556
421140,3,4
421170,0,0
421180,1,3
421260,48,50
420760,0,0
420770,51,65
420790,11,16
420840,146,154
420850,23,35
420880,0,2
420900,4,4
420910,12,32
420920,13,22
420950,51,69
420970,2,2
420980,116,127
420270,10,35
420300,0,0
420360,7,7
420370,3,4
420380,12,15
420440,359,425
420500,7,11
420520,159,179
420550,37,52
420560,0,0
420570,15,16
420660,40,48
420670,2,12
419990,8,9
420000,128,181
420020,4,4
420060,57,75
420070,29,46
420100,34,42
420110,1701,1753
420130,0,0
420140,0,0
420160,3,6
420170,2,3
420180,36,44
420210,4,6
419700,5,7
419710,7,7
419810,21,24
419450,0,0
419460,671,755
419480,979,1255
419500,1,3
419590,6,8
418910,58,113
418940,6,9
418950,115,141
418960,0,3
419000,2,3
419020,12,16
419080,9,17
419090,7,10
419130,5,5
418610,23,42
418640,4,5
418650,1549,1611
418670,33,38
418040,197,221
418050,7,9
418060,18,24
418070,1284,1392
418110,0,0
418120,118,144
418150,64,83
418160,8,9
418170,0,2
418180,352,530
418190,263,279
418210,16,19
418240,2634,2750
418250,100,164
418260,4,8
418270,16,22
418280,7,17
418290,1,2
418300,115,139
418310,1,3
418340,4518,5569
418360,20,21
418430,0,0
418440,85,91
417750,146,196
417840,0,5
417860,220,258
417880,453,639
417890,7,7
417900,7,8
417910,43,77
417920,2,9
417980,16,18
417990,209,255
418000,0,0
417310,12,19
417350,0,3
417400,6,8
417410,7,7
417430,9,18
417480,0,1
417540,4,6
416700,1,2
416720,4,7
416760,20,34
416770,327,354
416790,131,142
416800,17,24
416830,22,24
416840,0,1
416850,6,10
416870,41,42
417020,0,0
417060,4,8
417110,59,68
417130,0,0
417150,23,27
417200,17,23
416240,47,54
416250,9,12
416260,2,8
416290,2,7
416310,5,10
416320,5,6
416330,3,6
416340,9,12
416350,1,4
416360,54,56
416370,7,14
416380,32,46
416390,3,4
416430,0,3
416450,2,4
416530,21,23
416550,62,67
416590,483,602
416610,0,7
416630,17,40
416640,85,105
416670,1,1
416680,414,447
416690,3,3
415740,120,156
415780,0,0
415830,16,19
415840,8,15
415850,132,162
415880,280,336
415890,9,12
415900,2,2
415910,34,40
415920,91,95
415950,66,113
415960,16,19
415980,2,3
415990,16,19
416000,55,58
416020,13,29
416030,7,9
416040,6,14
416060,32,54
416070,11,25
416080,55,92
416090,1,2
416110,40,45
416120,4,4
416130,11,17
416140,4,13
416160,0,1
416170,0,11
416190,31,44
416200,4,9
416210,313,452
416220,1,6
415300,89,123
415330,2,2
415350,67,75
415390,4,6
415400,42,55
415420,298,338
415480,233,269
415530,2,2
415600,27,34
415610,25,33
415620,0,0
415660,0,0
415670,42,44
414920,80,105
414950,72,105
415000,32,32
415010,19,42
415030,148,199
415080,7,35
415090,11,12
415140,9,10
415150,27,31
415170,156,163
415180,13,13
415200,1676,1886
415240,58,69
415270,16,19
414660,57,68
414700,2235,2785
414720,238,279
414730,4,6
414740,465,850
414760,7,7
414770,1,2
414810,5,6
414140,1,3
414190,175,221
414260,12,20
414290,56,86
414330,7,22
414370,11,12
414470,13,18
414490,18,18
414500,0,1
414510,200,235
414530,1,1
414550,39,59
414580,5,9
413870,39,41
414060,3,8
414070,4,9
414090,2,5
414120,109,119
413500,9,10
413510,7,10
413540,9,9
413580,7,7
413620,0,0
413680,35,51
413700,10,10
413710,325,567
413730,0,0
413740,9,13
413760,1,2
413830,6,10
413030,34,53
413040,1,1
413110,46,86
413120,0,0
413170,1,3
413350,0,1
413420,2200,2252
413470,1,2
413480,9,11
413490,1,3
412600,14,37
412620,59,61
412640,1,2
412660,39,52
412670,142,145
412730,0,8
412740,1598,1941
412760,3,3
412770,168,202
412790,70,96
412860,6,7
412880,767,1245
412930,7,8
412970,1,4
412210,3,7
412230,3,5
412250,3,6
412270,23,30
412290,3,11
412360,4,4
412370,4,6
412380,4,5
412400,10,26
412410,13,23
412440,1,4
412450,429,709
412460,29,88
412470,3,5
412480,12,13
412490,3,6
412520,83,121
412530,4,4
412540,2,4
412560,0,0
411820,3,4
411830,1254,1322
411860,0,1
411870,8,8
411880,0,0
411960,1439,1460
411970,285,291
411980,55,55
412010,2,9
412050,240,278
412130,7,15
412140,11,11
412150,32,39
412170,52,61
411310,35,39
411320,18,20
411330,79,108
411340,1,1
411350,0,0
411370,407,440
411390,0,1
411480,13,19
411520,2,4
411530,5,5
411540,24,37
411550,6,11
411560,644,754
411570,101,112
411590,16,21
411600,22,38
411610,9,9
411620,16,26
411630,4,9
411680,26,30
411690,11,13
411720,2,2
411740,4,7
411750,29,36
411760,49,67
410970,54,62
410980,221,230
410990,16,38
411000,145,164
411060,5,5
411070,0,2
411080,117,143
411120,41,50
411130,2,3
411300,1710,2582
410490,2,7
410540,1,4
410550,1,3
410570,80,106
410670,439,486
410710,344,377
410770,8,10
410820,189,199
410830,38,43
410840,132,169
410850,284,438
410890,176,179
410910,20,24
410000,7,8
410040,0,1
410050,4,7
410110,446,604
410120,3,4
410130,0,0
410150,9,9
410210,72,250
410290,3,4
410330,4,6
410350,0,0
410370,0,0
410380,22,28
410390,9,11
410430,42,84
410440,10,13
410470,1,2
409510,3,12
409520,13,27
409560,11,16
409580,1,5
409600,9,15
409610,1,1
409630,7,12
409660,354,383
409670,5,6
409690,4,5
409710,3060,5365
409720,940,2061
409730,15,18
409790,0,0
409850,114,152
409870,118,128
409890,102,152
409910,85,102
409920,128,138
409160,116,123
409170,12,20
409280,5,11
409290,11,16
409340,16,30
409350,0,0
409360,7,9
409370,2,4
409380,38,43
409390,19,32
409410,8,17
409420,5,12
409450,197,231
409460,6,13
409490,7,14
408740,131,379
408750,4,4
408760,35,72
408770,24,33
408860,1,3
408880,0,2
408900,107,135
408920,28,43
408930,5,7
408960,87,106
408990,151,368
409000,96,144
409020,0,0
409040,9,13
409070,8,10
409090,13,21
409100,223,257
409130,0,0
408240,4,4
408250,64,112
408280,296,360
408340,22,25
408400,35,43
408410,301,323
408440,1,8
408520,413,447
408640,53,87
408650,46,63
407830,0,1
407840,1078,2037
407880,6,8
407900,43,48
407940,9,11
407980,59,86
408000,67,88
408030,48,49
408060,0,0
408110,21,25
408120,195,277
408170,9,9
407340,63,66
407380,23,24
407420,142,310
407560,244,383
407570,0,0
407600,12,23
407620,22,55
407630,11,13
407680,9,17
407690,33,79
407700,3,12
407710,27,42
407720,17,35
407780,118,126
407810,344,421
406830,1,1
406840,0,0
406850,90,114
406860,10,10
406870,115,123
406890,0,0
406920,16,16
406930,2,4
406940,34,50
406970,233,337
407000,7,21
407020,50,62
407050,1,1
407060,13,16
407100,5,5
407110,13,14
407120,0,1
407150,0,3
407190,4,8
407230,117,177
407290,26,42
407300,54,81
407310,85,89
407320,15,16
407330,429,460
406400,2,3
406410,5,13
406650,39,50
406670,4,8
406690,1,1
406720,26,58
406730,9,14
406760,0,1
406780,13,15
406030,0,1
406040,1,2
406050,1,1
406060,0,0
406080,55,103
406090,2,5
406110,11,14
406120,3,4
406130,181,220
406150,5056,5306
406170,43,80
406220,33,39
406280,11,28
406290,411,482
406300,5,6
406310,15,26
405590,5,5
405610,38,95
405640,4348,4566
405650,31,43
405670,25,32
405680,0,0
405720,10,10
405760,5,7
405780,76,101
405810,1,5
405820,1125,1179
405830,705,744
405860,3,3
405900,1241,1388
405950,39,40
405960,10,25
405970,18,23
405980,0,0
405050,3,9
405070,0,3
405180,85,101
405190,1,5
405240,6,12
405290,135,149
405310,357,490
405340,9,16
405370,145,223
405440,3,5
405480,3,6
405500,71,91
405530,2,2
405540,21,29
405550,20,23
404620,436,562
404630,3,5
404640,12,50
404660,4,6
404680,839,947
404690,80,98
404750,1,2
404790,9,10
404820,71,80
404850,5,6
404860,6,11
404890,4,7
404960,22,28
405000,35,42
405010,20,26
404380,0,0
404390,4,4
404400,8,10
404410,68,73
404420,7,11
404460,6,6
404480,10,10
404510,13,17
404530,208,247
404540,524,578
404550,48,64
404580,0,1
404590,310,523
404030,17,18
404040,96,104
404050,54,82
404070,8,13
404080,55,129
404100,16,21
404150,25,38
404170,34,37
404180,27,34
404200,142,178
404270,12,12
403660,9,23
403670,22,32
403680,2,5
403690,1,1
403700,185,214
403740,42,71
403780,10,11
403830,163,174
403850,5,11
403860,14,44
403880,13,32
403900,39,84
403940,57,92
403950,207,224
403970,194,265
403980,11,67
403190,2243,3004
403200,3,18
403230,2,3
403270,15,16
403290,47,64
403300,2,2
403390,4,11
403400,77,91
403410,42,53
403430,156,184
403440,3,9
403460,1,2
403490,5,8
403510,26,36
403560,39,144
403570,15,28
403590,52,141
402800,18,35
402840,18,24
402850,18,26
402890,2,2
